latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
34.05487,-118.51583,435.23,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,319.27,541.35,N
34.05334,-118.50529,369.08,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,294.39,114.21,N
34.06445,-118.64424,357.3,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,293.63,82.85,N
34.06293,-118.63372,392.56,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,307.58,215.78,N
34.06139,-118.62307,323.08,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,292.47,22.16,N
34.05986,-118.61245,315.86,1.01,1,2025-01-08,1042,Aqua,MODIS,91,6.1NRT,286.48,14.12,N
34.05223,-118.55985,319.63,1.01,1,2025-01-08,1042,Aqua,MODIS,93,6.1NRT,286.79,17.84,N
34.0507,-118.54933,409.99,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,300.03,319.7,N
34.04918,-118.53879,459.79,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,321.87,851.79,N
34.04764,-118.52824,430.61,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,315.62,493.8,N
34.04611,-118.51768,469.81,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,334.88,1009.18,N
34.04457,-118.50714,364.98,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,293.41,101.02,N
34.05677,-118.66365,339.67,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,285.03,46.67,N
34.05525,-118.65313,367.18,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,297.53,111.52,N
34.05372,-118.64259,356.3,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,295.12,0,N
34.05218,-118.632,324.72,1.01,1,2025-01-08,1042,Aqua,MODIS,94,6.1NRT,291.13,0,N
34.05062,-118.62136,321.62,1.01,1,2025-01-08,1042,Aqua,MODIS,91,6.1NRT,287.22,0,N
34.04299,-118.56878,359.6,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,292.17,85.82,N
34.04145,-118.55822,347.68,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,289.53,58,N
34.03991,-118.54768,339.43,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,289.89,42.62,N
34.03837,-118.53711,335.74,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,290.94,36.57,N
34.03528,-118.516,348.26,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,294.01,61.53,N
34.0465,-118.65509,384.87,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,296.69,179.34,N
34.04497,-118.64451,409.76,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,301.17,0,N
34.04189,-118.62333,358.86,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,291.6,85.03,N
34.04036,-118.6128,354.93,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,291.93,74.79,N
34.03774,-118.657,341.38,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,285.77,48.23,N
34.03621,-118.64642,363.13,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,289,96.88,N
34.03468,-118.63584,357.38,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,289.14,81.98,N
32.73921,-114.53597,315.55,1.31,1.13,2025-01-08,1042,Aqua,MODIS,91,6.1NRT,276.94,26.3,N
32.73931,-114.53036,319.77,1.31,1.13,2025-01-08,1042,Aqua,MODIS,99,6.1NRT,280.85,31.55,N
32.73682,-114.52255,301.44,1.31,1.14,2025-01-08,1042,Aqua,MODIS,41,6.1NRT,281.17,11.64,N
34.33711,-118.48239,314.18,1.01,1,2025-01-08,1042,Aqua,MODIS,81,6.1NRT,280.69,15.25,N
34.33558,-118.47186,343.35,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,283.85,52.57,N
34.33405,-118.46132,307.35,1,1,2025-01-08,1042,Aqua,MODIS,71,6.1NRT,281.79,10.73,N
34.32991,-118.495,333.65,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,281.42,37.25,N
34.32837,-118.48441,338.42,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,283.25,43.77,N
34.22358,-118.09869,306.07,1,1,2025-01-08,1042,Aqua,MODIS,67,6.1NRT,279.11,10.63,N
34.21956,-118.13214,340.38,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,283.24,46.98,N
34.21799,-118.1216,384.06,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,291.24,172.9,N
34.21642,-118.11107,365.07,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,286.77,102.52,N
34.21486,-118.10056,400.41,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,299.47,256.59,N
34.2133,-118.09009,374.94,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,295.44,134.14,N
34.21174,-118.07959,339.47,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,284.84,44.15,N
34.21016,-118.06906,307.03,1,1,2025-01-08,1042,Aqua,MODIS,17,6.1NRT,279.3,9.63,N
34.21084,-118.13404,392.61,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,290.03,214.27,N
34.20927,-118.12351,440.97,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,309.67,602.58,N
34.20771,-118.11298,371.3,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,293.31,121.73,N
34.20614,-118.10247,339.47,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,286.93,42.77,N
34.20458,-118.09198,346.02,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,287.94,51.83,N
34.20301,-118.08145,416.58,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,298.91,365.64,N
34.20144,-118.07093,452.52,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,314.03,743.53,N
34.19987,-118.06043,366.79,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,288.65,106.06,N
34.20211,-118.13593,314.77,1,1,2025-01-08,1042,Aqua,MODIS,90,6.1NRT,284.11,14.53,N
34.20055,-118.1254,398.62,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,293.59,245.75,N
34.19898,-118.11488,424.14,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,304.32,431.4,N
34.19742,-118.10438,370.43,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,289.95,116.99,N
34.19271,-118.07281,368.2,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,285.7,110.84,N
34.19115,-118.06231,383.21,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,289.85,165.4,N
34.18958,-118.05181,358.2,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,288.5,82.22,N
34.18801,-118.04132,330.3,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,284.5,31.23,N
34.19181,-118.12728,352.44,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,287.22,68.72,N
34.19025,-118.11677,392.54,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,292.99,211.75,N
34.18868,-118.10626,367.89,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,289.56,107.63,N
34.18085,-118.0537,321.48,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,285.66,20.72,N
34.17928,-118.04321,341.5,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,287.43,47.98,N
34.18151,-118.11864,302.64,1,1,2025-01-08,1042,Aqua,MODIS,50,6.1NRT,282.84,6.99,N
34.17368,-118.06609,357.53,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,287.91,80.25,N
34.17211,-118.05558,310.4,1,1,2025-01-08,1042,Aqua,MODIS,66,6.1NRT,283.47,11.48,N
34.16964,-118.09949,314.79,1,1,2025-01-08,1042,Aqua,MODIS,48,6.1NRT,283.91,14.26,N
34.16807,-118.08897,316.49,1,1,2025-01-08,1042,Aqua,MODIS,65,6.1NRT,283.74,15.8,N
34.09451,-118.54001,318.47,1.01,1,2025-01-08,1042,Aqua,MODIS,97,6.1NRT,284.07,17.52,N
34.09299,-118.52953,320.12,1,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,285.14,19.27,N
34.08728,-118.55236,338.21,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,286.03,41.16,N
34.08575,-118.54181,457.9,1.01,1,2025-01-08,1042,Aqua,MODIS,100,6.1NRT,313.1,824.5,N
34.07066,-118.67396,384.21,2.22,1.44,2025-01-08,1819,Terra,MODIS,100,6.1NRT,295.2,544.48,D
36.1547,-121.07316,313.19,1.42,1.18,2025-01-08,1819,Terra,MODIS,73,6.1NRT,284.55,21.63,D
34.2098,-118.0657,323.41,2.42,1.5,2025-01-08,1819,Terra,MODIS,60,6.1NRT,283.27,81.62,D
34.20378,-118.03768,328.91,2.43,1.5,2025-01-08,1819,Terra,MODIS,75,6.1NRT,283.48,106.68,D
34.21622,-118.15913,312.17,2.38,1.49,2025-01-08,1819,Terra,MODIS,69,6.1NRT,273.85,43.85,D
34.21126,-118.13605,330.97,2.39,1.49,2025-01-08,1819,Terra,MODIS,74,6.1NRT,288.89,109.35,D
34.19641,-118.06715,357.1,2.42,1.5,2025-01-08,1819,Terra,MODIS,75,6.1NRT,279.1,280.47,D
34.20308,-118.16135,381.03,2.38,1.49,2025-01-08,1819,Terra,MODIS,94,6.1NRT,288.24,557.38,D
34.19792,-118.13746,412.82,2.39,1.49,2025-01-08,1819,Terra,MODIS,100,6.1NRT,311.85,1198.7,D
34.19263,-118.113,362.37,2.4,1.49,2025-01-08,1819,Terra,MODIS,96,6.1NRT,291.39,315.38,D
34.19012,-118.16444,361.13,2.38,1.49,2025-01-08,1819,Terra,MODIS,94,6.1NRT,284.93,313.61,D
39.6992,-121.81852,303.25,1.14,1.06,2025-01-08,1819,Terra,MODIS,55,6.1NRT,282.77,8.71,D
34.18487,-118.14023,388.73,2.39,1.49,2025-01-08,1819,Terra,MODIS,100,6.1NRT,298.16,673.95,D
39.68996,-121.82111,301.97,1.14,1.06,2025-01-08,1819,Terra,MODIS,50,6.1NRT,282.1,7.77,D
34.1795,-118.11549,357.67,2.4,1.49,2025-01-08,1819,Terra,MODIS,99,6.1NRT,282.83,272.1,D
37.68803,-121.29317,307.3,1.29,1.13,2025-01-08,1819,Terra,MODIS,65,6.1NRT,285.07,13.01,D
34.19983,-118.0731,348.15,2.42,1.5,2025-01-08,1819,Terra,MODIS,72,6.1NRT,282.15,195.02,D
37.68077,-121.31001,302.8,1.29,1.13,2025-01-08,1819,Terra,MODIS,45,6.1NRT,285.25,8.37,D
34.19444,-118.04725,357.39,2.43,1.5,2025-01-08,1819,Terra,MODIS,0,6.1NRT,277.47,274.09,D
37.6493,-121.36316,301.97,1.28,1.12,2025-01-08,1819,Terra,MODIS,50,6.1NRT,285.89,8.25,D
34.2059,-118.16722,347.17,2.38,1.49,2025-01-08,1819,Terra,MODIS,95,6.1NRT,277.19,193.23,D
37.12153,-121.03107,305.73,1.36,1.16,2025-01-08,1819,Terra,MODIS,62,6.1NRT,285.22,12.62,D
34.20089,-118.14326,398.28,2.39,1.49,2025-01-08,1819,Terra,MODIS,100,6.1NRT,308,853,D
34.19582,-118.11906,363.06,2.4,1.49,2025-01-08,1819,Terra,MODIS,100,6.1NRT,294.94,321.31,D
34.19294,-118.17027,349.62,2.38,1.49,2025-01-08,1819,Terra,MODIS,96,6.1NRT,277.11,214.89,D
34.18786,-118.1461,395.81,2.39,1.49,2025-01-08,1819,Terra,MODIS,94,6.1NRT,302.77,807.95,D
34.18269,-118.1215,380.62,2.4,1.49,2025-01-08,1819,Terra,MODIS,87,6.1NRT,291.24,546.93,D
34.09568,-118.53645,324.63,2.26,1.46,2025-01-08,1819,Terra,MODIS,72,6.1NRT,277.85,79.77,D
34.08794,-118.56258,376.13,2.25,1.45,2025-01-08,1819,Terra,MODIS,100,6.1NRT,295.55,450.86,D
34.08318,-118.54027,376.4,2.26,1.46,2025-01-08,1819,Terra,MODIS,94,6.1NRT,286.68,453.34,D
34.07775,-118.51488,341.35,2.27,1.46,2025-01-08,1819,Terra,MODIS,67,6.1NRT,269.23,144.59,D
34.0966,-118.54365,319.66,2.26,1.46,2025-01-08,1819,Terra,MODIS,50,6.1NRT,281.44,61.8,D
34.08851,-118.56877,359.03,2.25,1.45,2025-01-08,1819,Terra,MODIS,95,6.1NRT,292.19,269.28,D
34.08402,-118.54709,381.84,2.26,1.46,2025-01-08,1819,Terra,MODIS,85,6.1NRT,292.7,521.88,D
34.07887,-118.52213,347.95,2.27,1.46,2025-01-08,1819,Terra,MODIS,0,6.1NRT,271.11,187.7,D
34.0808,-118.59558,380.1,2.24,1.45,2025-01-08,1819,Terra,MODIS,100,6.1NRT,291.09,492.11,D
34.07592,-118.57204,430.09,2.25,1.45,2025-01-08,1819,Terra,MODIS,100,6.1NRT,305.92,1580.28,D
34.0712,-118.54934,378.93,2.26,1.46,2025-01-08,1819,Terra,MODIS,94,6.1NRT,289.13,484.97,D
34.0658,-118.65069,362.37,2.23,1.45,2025-01-08,1819,Terra,MODIS,100,6.1NRT,292.49,288.9,D
34.09159,-118.52154,336.04,1.34,1.15,2025-01-08,2142,Aqua,MODIS,90,6.1NRT,292.61,52.07,D
34.07914,-118.53244,484.15,1.34,1.15,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,342.37,1942.08,D
34.07657,-118.54642,361.08,1.35,1.15,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,299.19,128.72,D
34.0738,-118.56143,391.69,1.35,1.15,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,300.68,311.94,D
34.07127,-118.57515,416.84,1.35,1.15,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,311.07,564.62,D
34.06866,-118.58927,365.72,1.35,1.15,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,304.6,150.92,D
34.06626,-118.60233,340.14,1.36,1.15,2025-01-08,2142,Aqua,MODIS,79,6.1NRT,297.02,58.26,D
34.06364,-118.61648,335.87,1.36,1.15,2025-01-08,2142,Aqua,MODIS,64,6.1NRT,295.46,47.36,D
34.18236,-118.01994,342.14,1.26,1.11,2025-01-08,2142,Aqua,MODIS,88,6.1NRT,294.47,60.46,D
34.18007,-118.03277,360.84,1.26,1.12,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,301.05,117.63,D
34.08907,-118.53529,427.81,1.34,1.15,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,309.57,710.39,D
34.08661,-118.5487,497.4,1.35,1.15,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,400.07,2384.87,D
34.08382,-118.56384,492.72,1.35,1.15,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,400.07,2228.9,D
34.08125,-118.57783,416.71,1.35,1.15,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,307.86,566.1,D
34.07864,-118.59201,404.8,1.35,1.15,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,309.49,433.65,D
34.07619,-118.60531,333.93,1.36,1.15,2025-01-08,2142,Aqua,MODIS,86,6.1NRT,293.43,45.88,D
34.07381,-118.61828,321.49,1.36,1.15,2025-01-08,2142,Aqua,MODIS,56,6.1NRT,290.17,23.08,D
34.0991,-118.53751,309.64,1.34,1.15,2025-01-08,2142,Aqua,MODIS,63,6.1NRT,290.6,10.76,D
34.09663,-118.55101,362.37,1.35,1.15,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,294.83,138.28,D
34.0939,-118.56594,373.11,1.35,1.15,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,300.29,191.76,D
34.09129,-118.58017,313.28,1.35,1.15,2025-01-08,2142,Aqua,MODIS,73,6.1NRT,292.64,14.51,D
34.0813,-118.63466,362.19,1.36,1.16,2025-01-08,2142,Aqua,MODIS,96,6.1NRT,291.95,134.81,D
34.07871,-118.64873,365.85,1.36,1.16,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,298.17,152.33,D
34.19752,-118.04849,340.81,1.26,1.12,2025-01-08,2142,Aqua,MODIS,44,6.1NRT,295.32,55.12,D
34.19521,-118.06146,370.33,1.26,1.12,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,302.98,157.23,D
34.18513,-118.11813,348.52,1.27,1.12,2025-01-08,2142,Aqua,MODIS,95,6.1NRT,292.77,79.63,D
34.18274,-118.13155,380.26,1.28,1.12,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,301.31,216.18,D
34.18034,-118.145,343.46,1.28,1.12,2025-01-08,2142,Aqua,MODIS,93,6.1NRT,292.63,69.12,D
34.17793,-118.15847,318.91,1.28,1.12,2025-01-08,2142,Aqua,MODIS,79,6.1NRT,287.24,23.84,D
34.20734,-118.05016,340.73,1.26,1.12,2025-01-08,2142,Aqua,MODIS,60,6.1NRT,288.24,57.97,D
34.20509,-118.06284,429.36,1.26,1.12,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,306.79,670.25,D
34.20256,-118.07711,349.56,1.27,1.12,2025-01-08,2142,Aqua,MODIS,90,6.1NRT,289.91,80.23,D
34.19494,-118.12013,326.68,1.27,1.12,2025-01-08,2142,Aqua,MODIS,82,6.1NRT,290.8,29.57,D
34.19253,-118.13373,379.7,1.28,1.12,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,302.67,210.51,D
34.19011,-118.14733,379.7,1.28,1.12,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,305.71,212.11,D
34.1877,-118.16087,374.17,1.28,1.12,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,300.49,184.37,D
34.21222,-118.07984,319.31,1.27,1.12,2025-01-08,2142,Aqua,MODIS,30,6.1NRT,284.64,22.58,D
34.20985,-118.09328,343.96,1.27,1.12,2025-01-08,2142,Aqua,MODIS,89,6.1NRT,289.52,67.96,D
34.20233,-118.13584,336.44,1.28,1.12,2025-01-08,2142,Aqua,MODIS,59,6.1NRT,292.26,47.04,D
34.19989,-118.14963,368.42,1.28,1.12,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,299.21,153.04,D
34.19746,-118.16331,348.55,1.28,1.12,2025-01-08,2142,Aqua,MODIS,88,6.1NRT,293.2,80.99,D
34.20969,-118.15176,327.04,1.28,1.12,2025-01-08,2142,Aqua,MODIS,84,6.1NRT,290.58,34.67,D
34.20726,-118.16555,314.66,1.28,1.12,2025-01-08,2142,Aqua,MODIS,35,6.1NRT,288.25,17.61,D
34.43464,-118.22691,315.1,1.28,1.12,2025-01-08,2142,Aqua,MODIS,75,6.1NRT,291.78,18.13,D
34.43223,-118.24032,426.16,1.28,1.12,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,305.58,644.39,D
34.42987,-118.25348,338.42,1.28,1.12,2025-01-08,2142,Aqua,MODIS,91,6.1NRT,291.42,57.4,D
34.44201,-118.24265,308.55,1.28,1.12,2025-01-08,2142,Aqua,MODIS,33,6.1NRT,293.5,10.58,D
34.7818,-118.42779,302.27,1.29,1.13,2025-01-08,2142,Aqua,MODIS,45,6.1NRT,288.76,4.68,D
36.14734,-121.08159,305.38,1.71,1.28,2025-01-08,2142,Aqua,MODIS,61,6.1NRT,294.31,9.91,D
33.21095,-117.30167,308.97,1.2,1.09,2025-01-08,2142,Aqua,MODIS,67,6.1NRT,296.94,6.92,D
34.01578,-117.37527,319.2,1.18,1.08,2025-01-08,2142,Aqua,MODIS,79,6.1NRT,290.58,19.82,D
34.04022,-118.51786,341.95,1.34,1.15,2025-01-08,2142,Aqua,MODIS,55,6.1NRT,295.67,62.79,D
34.03766,-118.53203,376.51,1.35,1.15,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,301.75,215.84,D
34.03506,-118.54636,361.65,1.35,1.15,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,296.65,141.42,D
34.04768,-118.53439,360.96,1.35,1.15,2025-01-08,2142,Aqua,MODIS,75,6.1NRT,298.1,124.97,D
34.05522,-118.55055,336.95,1.35,1.15,2025-01-08,2142,Aqua,MODIS,64,6.1NRT,291.89,48.18,D
34.07277,-118.51087,345.43,1.34,1.15,2025-01-08,2142,Aqua,MODIS,78,6.1NRT,297.55,71.68,D
34.07037,-118.52428,368.44,1.34,1.15,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,305.44,159.02,D
34.06531,-118.55254,359.63,1.35,1.15,2025-01-08,2142,Aqua,MODIS,99,6.1NRT,296.92,120.28,D
34.06285,-118.56623,349.34,1.35,1.15,2025-01-08,2142,Aqua,MODIS,94,6.1NRT,295.81,81.96,D
34.07157,-118.51685,353.87,1.34,1.15,2025-01-08,2142,Aqua,MODIS,97,6.1NRT,301.19,101.6,D
34.06909,-118.53029,348,1.34,1.15,2025-01-08,2142,Aqua,MODIS,92,6.1NRT,297.4,77.47,D
34.06647,-118.54446,329.26,1.35,1.15,2025-01-08,2142,Aqua,MODIS,43,6.1NRT,293.15,31.59,D
34.06384,-118.55868,353.36,1.35,1.15,2025-01-08,2142,Aqua,MODIS,97,6.1NRT,297.15,95.59,D
34.1725,-118.01847,324.81,1.26,1.11,2025-01-08,2142,Aqua,MODIS,81,6.1NRT,296.16,27.97,D
34.08156,-118.51929,449.12,1.34,1.15,2025-01-08,2142,Aqua,MODIS,100,6.1NRT,308.88,1070.68,D
39.6959,-121.82367,300.29,1.57,1.23,2025-01-08,2144,Aqua,MODIS,34,6.1NRT,288.94,7.23,D
39.09054,-122.20454,304.13,1.7,1.28,2025-01-08,2144,Aqua,MODIS,58,6.1NRT,290.05,12.14,D
39.09437,-122.18597,300.97,1.7,1.28,2025-01-08,2144,Aqua,MODIS,43,6.1NRT,290.18,8.32,D
38.88132,-122.65385,300.07,1.83,1.33,2025-01-08,2144,Aqua,MODIS,26,6.1NRT,288.94,9.4,D
38.75253,-119.82467,305.45,1.29,1.13,2025-01-08,2144,Aqua,MODIS,61,6.1NRT,275.08,14.97,D
38.74279,-119.82182,300.05,1.29,1.13,2025-01-08,2144,Aqua,MODIS,23,6.1NRT,275.33,10.75,D
37.57018,-120.52292,301.6,1.48,1.2,2025-01-08,2144,Aqua,MODIS,48,6.1NRT,288.18,8.23,D
37.51065,-120.65881,304.58,1.51,1.21,2025-01-08,2144,Aqua,MODIS,59,6.1NRT,287.98,11.71,D
37.43584,-120.73493,306.71,1.53,1.22,2025-01-08,2144,Aqua,MODIS,64,6.1NRT,289.85,13.6,D
37.42342,-120.4827,309.11,1.48,1.2,2025-01-08,2144,Aqua,MODIS,68,6.1NRT,289.04,16.14,D
34.21839,-118.1555,303.83,1.35,1.15,2025-01-09,0520,Terra,MODIS,43,6.1NRT,281.84,12.94,N
34.09753,-118.52528,383.72,1.28,1.12,2025-01-09,0520,Terra,MODIS,100,6.1NRT,290.96,244.73,N
34.09599,-118.5393,406.37,1.28,1.12,2025-01-09,0520,Terra,MODIS,100,6.1NRT,298.34,422.11,N
34.09447,-118.5532,358.06,1.28,1.12,2025-01-09,0520,Terra,MODIS,100,6.1NRT,290.52,117.4,N
34.09309,-118.5659,315.17,1.28,1.12,2025-01-09,0520,Terra,MODIS,72,6.1NRT,285.18,20.24,N
34.09162,-118.57928,314.75,1.27,1.12,2025-01-09,0520,Terra,MODIS,71,6.1NRT,283.14,19.93,N
34.09015,-118.59266,330.88,1.27,1.12,2025-01-09,0520,Terra,MODIS,100,6.1NRT,283.47,45.13,N
34.08122,-118.67377,306.79,1.26,1.11,2025-01-09,0520,Terra,MODIS,33,6.1NRT,282.87,12.55,N
34.18195,-118.027,301.14,1.37,1.16,2025-01-09,0520,Terra,MODIS,38,6.1NRT,282.73,10.81,N
34.18963,-118.13521,317.82,1.35,1.15,2025-01-09,0520,Terra,MODIS,47,6.1NRT,286.74,26.01,N
34.21679,-118.07224,304.98,1.36,1.16,2025-01-09,0520,Terra,MODIS,13,6.1NRT,279.48,13.35,N
34.07343,-118.56203,339.8,1.28,1.12,2025-01-09,0520,Terra,MODIS,100,6.1NRT,287.65,61.92,N
34.06892,-118.60365,339,1.27,1.12,2025-01-09,0520,Terra,MODIS,100,6.1NRT,285.8,61.67,N
34.06742,-118.61735,336.14,1.27,1.12,2025-01-09,0520,Terra,MODIS,100,6.1NRT,284.44,54.94,N
34.08767,-118.52337,351.68,1.28,1.12,2025-01-09,0520,Terra,MODIS,100,6.1NRT,294.58,95.79,N
34.08613,-118.53756,361.92,1.28,1.12,2025-01-09,0520,Terra,MODIS,100,6.1NRT,296.27,131.77,N
34.08327,-118.56387,344.42,1.28,1.12,2025-01-09,0520,Terra,MODIS,100,6.1NRT,290.11,73.96,N
34.08179,-118.57743,382.96,1.27,1.12,2025-01-09,0520,Terra,MODIS,100,6.1NRT,295.91,237.39,N
34.08033,-118.59084,357.1,1.27,1.12,2025-01-09,0520,Terra,MODIS,100,6.1NRT,290.36,114.19,N
34.07881,-118.60478,323.53,1.27,1.12,2025-01-09,0520,Terra,MODIS,100,6.1NRT,284.73,32.53,N
34.07721,-118.6194,334.89,1.27,1.12,2025-01-09,0520,Terra,MODIS,100,6.1NRT,283.39,52.65,N
34.07139,-118.67247,345.43,1.26,1.11,2025-01-09,0520,Terra,MODIS,100,6.1NRT,287.03,75.7,N
34.07003,-118.68489,315.78,1.26,1.11,2025-01-09,0520,Terra,MODIS,64,6.1NRT,282.66,21.03,N
34.04495,-118.53627,327.09,1.28,1.12,2025-01-09,0520,Terra,MODIS,68,6.1NRT,289.68,34.15,N
34.07929,-118.50784,309.53,1.28,1.12,2025-01-09,0520,Terra,MODIS,78,6.1NRT,285.61,15.15,N
34.07779,-118.52175,322.5,1.28,1.12,2025-01-09,0520,Terra,MODIS,100,6.1NRT,286.95,29.2,N
40.49093,-123.7383,315.37,1,1,2025-01-09,0522,Terra,MODIS,91,6.1NRT,281.1,17.09,N
34.10242,-118.52427,355.01,2.87,1.62,2025-01-09,1121,Aqua,MODIS,100,6.1NRT,288.22,354.85,N
34.08588,-118.55616,317.82,2.86,1.61,2025-01-09,1121,Aqua,MODIS,96,6.1NRT,285.91,82.27,N
34.09245,-118.58432,320.2,2.84,1.61,2025-01-09,1121,Aqua,MODIS,100,6.1NRT,284.11,93.28,N
34.08121,-118.56149,323.55,2.86,1.61,2025-01-09,1121,Aqua,MODIS,100,6.1NRT,286.65,104.45,N
34.09276,-118.522,358.88,2.87,1.62,2025-01-09,1121,Aqua,MODIS,100,6.1NRT,290.01,400.68,N
34.08843,-118.52795,317.21,2.87,1.62,2025-01-09,1121,Aqua,MODIS,95,6.1NRT,286.32,80.01,N
34.10005,-118.55336,318.56,2.86,1.61,2025-01-09,1121,Aqua,MODIS,97,6.1NRT,284.72,87.73,N
34.08776,-118.59034,324.98,2.84,1.61,2025-01-09,1121,Aqua,MODIS,100,6.1NRT,284.34,111.39,N
34.0744,-118.66127,308.52,2.82,1.6,2025-01-09,1121,Aqua,MODIS,75,6.1NRT,284.32,51.99,N
34.09566,-118.49423,308.41,2.88,1.62,2025-01-09,1121,Aqua,MODIS,74,6.1NRT,283.69,51.38,N
34.09543,-118.55893,304.37,2.86,1.61,2025-01-09,1121,Aqua,MODIS,27,6.1NRT,283.76,35.44,N
34.21777,-118.11939,369.25,1.87,1.34,2025-01-09,1721,Terra,MODIS,100,6.1NRT,288.63,275.9,D
34.23383,-118.08553,411.83,1.87,1.34,2025-01-09,1721,Terra,MODIS,100,6.1NRT,299.5,821.03,D
